Office Supplies,Storage,Dual Level, Single-Width Filing Carts,1085.42,7,282.209
Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,15.608
Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,-2.759
Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,-26.726
Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,32.434
Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,87.758
Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel Envelopes, Plain White,65.232,3,22.016
Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,25.875
Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,137.264
Office Supplies,Art,Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set,59.904,2,14.227
Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,135.456
Furniture,Furnishings,Howard Miller 11-1/2" Diameter Grantwood Wall Clock,51.756,3,-33.641
Office Supplies,Paper,Xerox 229,31.104,6,10.886
Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,4.196
Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,41.719
Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,15.844
Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,-1.041
Office Supplies,Labels,Avery 501,2.952,1,0.996
Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,-7.577
Office Supplies,Binders,Binder Posts,18.368,4,5.97
Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,74.975
Office Supplies,Envelopes,Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2,26.55,9,12.744
Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,26.875
Furniture,Furnishings,Stackable Trays,4.928,2,0.739
Office Supplies,Labels,Avery 508,11.784,3,4.272
Office Supplies,Art,Economy #2 Pencils,7.98,3,2.075
Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,81.432
Technology,Accessories,Logitech?Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98
Furniture,Chairs,Global Airflow Leather Mesh Back Chair, Black,362.352,3,45.294
Technology,Phones,Motorola L804,73.584,2,8.278
Furniture,Tables,SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine,486.368,4,36.478
Office Supplies,Paper,Xerox 202,32.4,5,15.552
Office Supplies,Binders,Avery Hanging File Binders,41.86,7,19.256
Office Supplies,Binders,Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11",77.56,2,35.678
Office Supplies,Art,Newell 325,37.17,9,11.151
Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,8.584
Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,-43.03
Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,24.461
Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,764.382
Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,-14.639
Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.567
Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,3.9
Office Supplies,Paper,Xerox 195,16.032,3,5.611
Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.153
Office Supplies,Art,Newell 321,20.992,8,2.362
Office Supplies,Storage,Personal Folder Holder, Ebony,11.21,1,3.363
Office Supplies,Art,Boston Electric Pencil Sharpener, Model 1818, Charcoal Black,45.04,2,4.504
Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,-24.998
Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,2.272
Office Supplies,Paper,Recycled Desk Saver Line "While You Were Out" Book, 5 1/2" X 4",44.75,5,20.585
Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,61.68,5,5.397
Technology,Phones,Samsung Rugby III,158.376,3,13.858
Office Supplies,Binders,Avery Poly Binder Pockets,2.864,4,-4.582
Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,7,-164.836
Office Supplies,Paper,Xerox 1886,143.7,3,68.976
Office Supplies,Paper,Xerox 217,6.48,1,3.11
Technology,Accessories,Maxell CD-R Discs,7.88,4,2.522
Office Supplies,Storage,Personal Folder Holder, Ebony,11.21,1,3.363
Furniture,Chairs,Situations Contoured Folding Chairs, 4/Set,354.9,5,88.725
Office Supplies,Paper,Xerox 193,17.94,3,8.791
Office Supplies,Binders,GBC Binding covers,51.8,4,23.31
Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,149.76
Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,3.157
Office Supplies,Paper,Xerox 1983,23.92,4,11.721
Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0,5,184.26
Furniture,Chairs,Global Wood Trimmed Manager's Task Chair, Khaki,436.704,6,-38.212
Office Supplies,Paper,Xerox 192,32.4,5,15.552
Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.589
Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,19.807
Office Supplies,Labels,Avery 505,59.2,5,22.2
Furniture,Furnishings,DAX Wood Document Frame,32.952,3,6.59
Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,-10.919
Furniture,Furnishings,Eldon 200 Class Desk Accessories, Burgundy,31.4,5,13.188
Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7,9.48,1,3.792
Technology,Phones,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4,209.5,10,58.66
Furniture,Furnishings,Eldon Im?ge Series Desk Accessories, Clear,24.3,5,10.449
Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,3.11
Furniture,Furnishings,Career Cubicle Clock, 8 1/4", Black,32.448,2,7.301
Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4,-17.592
Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,-112.041
Office Supplies,Binders,Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets,64.2,5,-44.94
Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,2,2.8
Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,41.039
Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,24.382
Technology,Phones,AT&T SB67148 SynJ,105.584,2,9.239
Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,91.325
Office Supplies,Art,Newell 319,31.744,2,3.968
Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,2,-13.58
Furniture,Tables,Bevis Oval Conference Table, Walnut,913.43,5,-169.637
Office Supplies,Storage,Dual Level, Single-Width Filing Carts,372.144,3,27.911
Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,84.598
Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,60.477
Office Supplies,Supplies,Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8" Cut,27.36,4,7.387
Office Supplies,Paper,Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book,20.56,2,9.663
Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,5,31.47
Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,33.852
Furniture,Bookcases,Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black,120.666,2,21.294
Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,-8.473
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,33.727
Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,4.461
Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,23.587
Office Supplies,Binders,Fellowes Binding Cases,56.16,6,17.55
Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,8.048
Office Supplies,Storage,Carina 42"Hx23 3/4"W Media Storage Unit,64.784,1,-14.576
Office Supplies,Paper,Xerox 1957,15.552,3,5.638
Office Supplies,Envelopes,Blue String-Tie & Button Interoffice Envelopes, 10 x 13,223.888,7,69.965
Office Supplies,Paper,Ampad Poly Cover Wirebound Steno Book, 6" x 9" Assorted Colors, Gregg Ruled,10.896,3,3.405
Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,-20.136
Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0
Technology,Accessories,Micropad Numeric Keypads,59.97,3,14.992
Office Supplies,Paper,Xerox 1959,13.36,2,6.413
Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,4.133
Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,2.436
Office Supplies,Storage,Personal Filing Tote with Lid, Black/Gray,77.55,5,21.714
Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,22.075
Office Supplies,Fasteners,OIC Colored Binder Clips, Assorted Sizes,17.184,6,6.229
Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages,11.76,2,5.762
Furniture,Furnishings,DAX Wood Document Frame,27.46,2,9.886
Technology,Phones,Jensen SMPS-640 -?speaker phone,137.94,3,35.864
Furniture,Furnishings,Executive Impressions 14",111.15,5,48.906
Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,297.643
Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,-47.058
Office Supplies,Paper,Xerox 1913,310.688,7,108.741
Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,-11.52
Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,-35.514
Office Supplies,Storage,Neat Ideas Personal Hanging Folder Files, Black,10.744,1,0.806
Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,78.435
Furniture,Chairs,Global Armless Task Chair, Royal Blue,164.646,3,12.806
Office Supplies,Paper,Xerox 188,22.68,2,11.113
Office Supplies,Paper,Xerox 1883,105.52,4,48.539
Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,5.874
Technology,Accessories,Maxell 4.7GB DVD-R,141.9,5,58.179
Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,9.195
Office Supplies,Art,Newell 325,28.91,7,8.673
Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,45.487
Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,38.685
Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,-199.508
Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,9.194
Furniture,Tables,Bevis Traditional Conference Table Top, Plinth Base,933.408,4,-173.347
Office Supplies,Paper,Xerox 214,51.84,10,18.144
Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21
Office Supplies,Paper,Easy-staple paper,106.32,3,49.97
Office Supplies,Binders,GBC Velobind Prepunched Cover Sets, Regency Series,147.92,5,46.225
Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,26.07
Furniture,Tables,Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer,286.85,1,63.107
Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.678
Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,87.991
Technology,Accessories,Imation?8gb Micro Traveldrive Usb 2.0?Flash Drive,45.0,3,4.95
Office Supplies,Fasteners,OIC Colored Binder Clips, Assorted Sizes,17.9,5,8.771
Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,17.406
Furniture,Bookcases,Global Adaptabilites Bookcase, Cherry/Storm Gray Finish,2154.9,5,129.294
Office Supplies,Binders,GBC VeloBinder Strips,18.432,8,-12.288
Office Supplies,Supplies,Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8" Cut,10.944,2,0.958
Office Supplies,Supplies,Staple remover,4.36,2,0.174
Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352,6,-10.912
Furniture,Furnishings,Eldon "L" Workstation Diamond Chairmat,303.92,5,-30.392
Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,6.465
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,112.422
Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6.048,4,-1.361
Office Supplies,Paper,Xerox 1900,6.848,2,2.14
Furniture,Furnishings,Stacking Trays by OIC,9.96,5,-6.723
Office Supplies,Binders,Trimflex Flexible Post Binders,8.552,2,-13.683
Office Supplies,Binders,Wilson Jones Impact Binders,45.584,11,16.524
Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,4.46
Office Supplies,Binders,Green Canvas Binder for 8-1/2" x 14" Sheets,136.96,4,51.36
Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,4.962
Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled,10.584,3,3.44
Office Supplies,Paper,Xerox 1883,84.416,4,27.435
Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,-71.99
Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,-1.498
Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,3,-12.51
Furniture,Tables,KI Adjustable-Height Table,240.744,4,-13.757
Furniture,Furnishings,Eldon 400 Class Desk Accessories, Black Carbon,35.0,4,14.7
Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,50.563
Furniture,Tables,Office Impressions End Table, 20-1/2"H x 24"W x 20"D,637.896,3,-127.579
Office Supplies,Paper,Wirebound Message Book, 4 per Page,43.44,8,21.286
Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1,0.666
Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,125.997
Furniture,Chairs,Global High-Back Leather Tilter, Burgundy,344.372,4,-93.472
Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,3,77.747
Furniture,Furnishings,Howard Miller 16" Diameter Gallery Wall Clock,127.88,5,-67.137
Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,22.238
Furniture,Chairs,Global Task Chair, Black,106.869,3,-29.007
Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,-6.237
Office Supplies,Binders,Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets,25.68,3,-39.804
Office Supplies,Binders,Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8",12.384,3,-19.814
Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,11.891
Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,9.594
Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2,3.6
Technology,Phones,AT&T TR1909W,302.376,3,22.678
Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,-2.918
Office Supplies,Storage,Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H,17.94,3,3.05
Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,3,144.355
Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,3.125
Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,241.105
Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,-14.518
Technology,Accessories,Maxell 4.7GB DVD-R,45.408,2,11.92
Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,-11.693
Office Supplies,Labels,Avery 496,3.0,1,1.05
Office Supplies,Storage,Eldon Simplefile Box Office,9.952,1,0.995
Office Supplies,Binders,Tuf-Vin Binders,37.896,4,-29.054
Office Supplies,Paper,Xerox 1893,65.584,2,23.774
Office Supplies,Paper,Xerox 1882,44.784,1,16.234
Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,4,269.308
Office Supplies,Art,Newell 335,5.76,2,1.67
Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,8.991
Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98,2,10.074
Office Supplies,Art,BIC Liqua Brite Liner,16.656,3,3.331
Office Supplies,Labels,Avery 473,20.7,2,9.936
Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,41.013
Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,71.928
Office Supplies,Paper,Xerox 1982,45.68,2,21.013
Office Supplies,Paper,Xerox 1913,110.96,2,53.261
Office Supplies,Paper,Unpadded Memo Slips,11.94,3,5.97
Technology,Machines,HP Designjet T520 Inkjet Large Format Printer - 24" Color,8749.95,5,2799.984
Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,18.2
Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,7.102
Office Supplies,Fasteners,Brites Rubber Bands, 1 1/2 oz. Box,5.94,3,0.119
Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack,60.736,8,20.498
Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,161.992
Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,-10.336
Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21
Office Supplies,Art,Newell 345,59.52,3,15.475
Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,177.589
Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,5.4
Office Supplies,Binders,GBC Wire Binding Combs,49.632,6,16.751
Office Supplies,Paper,Xerox 1891,97.82,2,45.975
Technology,Phones,Square Credit Card Reader,15.984,2,1.199
Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,-20.785
Office Supplies,Paper,Xerox 204,12.96,2,6.221
Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal,366.744,4,-110.023
Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,-14.17
Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack,27.96,5,8.388
Office Supplies,Envelopes,Tyvek Interoffice Envelopes, 9 1/2" x 12 1/2", 100/Box,146.352,3,49.394
Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,61.331
Technology,Phones,BlackBerry Q10,125.99,1,31.498
Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2,10.35
Office Supplies,Binders,GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11",25.584,2,8.954
Furniture,Furnishings,Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting,73.784,2,-77.473
Office Supplies,Paper,Xerox 227,20.736,4,7.258
Office Supplies,Art,Quartet Omega Colored Chalk, 12/Pack,17.52,3,8.234
Office Supplies,Art,Premium Writing Pencils, Soft, #2 by Central Association for the Blind,35.76,12,10.013
Office Supplies,Art,Newell 322,3.64,2,0.983
Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,-17.443
Furniture,Furnishings,Tensor "Hersey Kiss" Styled Floor Lamp,12.99,1,1.559
Furniture,Chairs,Global Value Steno Chair, Gray,182.22,3,45.555
Furniture,Chairs,Global Low Back Tilter Chair,302.94,3,18.176
Furniture,Furnishings,Ultra Door Push Plate,54.992,14,8.936
Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.26
Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book,55.86,7,27.93
Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,-7.396
Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,7.69
Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,-3.462
Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,43.996
Office Supplies,Storage,File Shuttle II and Handi-File, Black,54.224,2,3.389
Furniture,Chairs,Global Leather & Oak Executive Chair, Burgundy,241.424,2,-36.214
Office Supplies,Paper,REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2", 100 Messages,33.36,4,16.68
